component,load_N,temperature_C,material_type,stress_Pa,strain,yield_point_Pa,safety_factor
housing,3452.9280841246064,610.469256842941,steel,629573.9118205467,3.1478695591027334e-06,91023631.03048411,144.57973769476874
cylinder,2458.797892065307,513.6332916946437,titanium,437783.61303893116,3.979851027626647e-06,257958385.38169533,589.2371886445088
shaft,6461.541166464954,148.26315310920455,aluminium,813420.0852835685,1.1620286932622407e-05,88223686.2044981,108.4601767286607
cam,6143.077421529653,443.789767099128,titanium,618356.5859267631,5.621423508425119e-06,345262791.12608993,558.3554844954496
bolt,2395.2670498446664,104.38523200643024,steel,371642.9448171121,1.8582147240855606e-06,222816345.8316588,599.544129490493
bolt,7293.419409694622,162.72788601193378,aluminium,1780821.8108857917,2.5440311584082737e-05,82196714.16169426,46.1566191851666
bracket,2340.412432897222,33.514257969443705,steel,404103.60569934157,2.020518028496708e-06,241272328.65379068,597.0556195266926
pulley,2162.4364855076105,30.030498294118438,abs_plastic,1093799.4783348748,0.0005468997391674374,29989833.901960522,27.418036391473677
gear,6774.891352510467,132.3911925675544,aluminium,1197169.0022729537,1.7102414318185053e-05,94837003.09685233,79.21772357686685
coupling,9727.597166533977,73.24737536729077,steel,2295660.409254426,1.1478302046272131e-05,230925162.66476804,100.59203954288989
coupling,4819.44812538246,553.8739343560552,titanium,663155.8462009414,6.028689510917649e-06,207657582.05493104,313.13541642519004
cam,4468.334176668656,207.91149954484206,aluminium,10625830.359419635,0.00015179757656313763,63370208.52298248,5.963788840916867
gear,612.0367372910692,184.60989756272002,steel,732210.2842953079,3.6610514214765397e-06,201924505.84304166,275.7739274822906
lever,6311.646176053295,574.8622646310278,chromium,1024570.7764289145,3.672296689709371e-06,208379245.12299076,203.38199167585594
cam,2802.985077191008,39.56059978755402,abs_plastic,1923949.9269698027,0.0009619749634849013,26813133.404148664,13.936502727167655
coupling,6203.145649558321,128.1763872523547,titanium,3345144.756264406,3.041040687513096e-05,739779515.9345566,221.15022512827937
piston,7453.035551256861,534.3312823261897,steel,1805503.2471894952,9.027516235947477e-06,110851228.56088811,61.39630528687374
bracket,9796.562554816956,243.22708100638405,aluminium,3172858.2569737826,4.532654652819689e-05,48655382.91400664,15.334874417117298
bracket,7613.426291285346,103.18255396583955,aluminium,1761195.8155309444,2.5159940221870633e-05,107007269.18090019,60.75830310137371
gear,7755.434604401469,933.7573862236858,chromium,1092276.0950558516,3.914968082637461e-06,88747537.92543806,81.25009631461367
pulley,2441.0898019264346,289.4277561379029,steel,323151.6188380039,1.6157580941900194e-06,174628188.50575444,540.3908825636911
piston,8788.624828718974,193.84310113813643,titanium,1065008.631988025,9.681896654436592e-06,657696123.5773295,617.5500402749079
gear,3408.5474442148056,320.4196716504056,titanium,1455528.771270489,1.3232079738822627e-05,499475410.43699294,343.15735992014453
cylinder,5829.081279304701,36.55223158807246,abs_plastic,730749.8298616139,0.00036537491493080697,27815922.80397585,38.06490493366725
pulley,3245.8290175670472,247.5410878008861,chromium,368859.86739018606,1.3220783777426023e-06,317486304.0663713,860.723359016255
pulley,2374.6306810697106,40.65103137957509,titanium,294441.1858727441,2.676738053388583e-06,849186210.7755312,2884.06055782748
shaft,1098.732077729251,360.6677596069592,titanium,240075.60561569393,2.1825055055972178e-06,449165300.49130106,1870.9326978031738
piston,2169.9399373714273,56.25253954440212,abs_plastic,1317657.2088443271,0.0006588286044221636,21249153.485199295,16.126465474154855
gear,7393.552022363826,558.3611987162255,steel,1723024.6998239933,8.615123499119966e-06,104593437.83431627,60.70338854979878
coupling,2230.8040478467537,207.93621426763184,titanium,425534.7717928627,3.868497925389661e-06,640079732.1654602,1504.1772719739845
housing,8401.495585771992,183.44503004483497,aluminium,2054129.6151164407,2.9344708787377724e-05,73564570.8146521,35.81301309970257
coupling,2540.5608288097465,485.7948540107685,titanium,412476.16401414794,3.749783309219527e-06,292756432.4865393,709.7535761520943
pulley,4521.333083351406,42.13759980338394,abs_plastic,3990474.4002190186,0.0019952372001095092,25954133.398872018,6.504022027417972
coupling,6677.316567430466,551.2874052764646,steel,14022714.83270325,7.011357416351625e-05,106435571.54258734,7.5902257738538825
housing,1147.2111782512632,236.77916840010008,steel,128696.05346670201,6.434802673335101e-07,188338758.22914058,1463.4384905817656
bolt,4192.824094221696,25.814572467264874,abs_plastic,584789.2924389691,0.0002923946462194846,31395142.51091171,53.68624719507536
lever,8225.746246811748,66.02260051929824,steel,906867.3720178102,4.534336860089051e-06,232806614.4480994,256.7151731681524
valve_body,2639.5522305254985,34.932419097888946,aluminium,273317.40582017833,3.904534368859691e-06,135444825.37587962,495.55872583172334
bearing,1699.9990012299447,43.42684979682083,abs_plastic,249006.4118283595,0.00012450320591417976,25524383.401059724,102.50492432561825
flange,1838.685335155498,533.7255569912136,steel,188450.923710914,9.4225461855457e-07,111008969.53353815,589.0603630249499
gear,9344.798366392093,91.51618084420376,abs_plastic,1200330.396349868,0.000600165198174934,9494606.385265412,7.909994126732052
gear,9916.817977746854,295.30047626304884,aluminium,1552719.0713243012,2.2181701018918587e-05,26958134.89039632,17.36188817942704
lever,149.22760469125683,209.80447373122627,aluminium,26916.504433617014,3.845214919088145e-07,62581469.27865573,2325.0221600281584
pulley,4720.481691798631,98.2234485335464,steel,1377247.9768419852,6.886239884209927e-06,224420976.94438896,162.94885214424772
gear,915.2946043339056,559.289612719467,chromium,328585.60967551323,1.177726199553811e-06,213570129.093511,649.9679925253482
bracket,9774.158617410942,28.90514571820401,abs_plastic,4442715.67210543,0.0022213578360527147,30364951.42726533,6.834772618450102
lever,9689.276771924702,467.64967023659744,titanium,1077487.924468647,9.795344767896791e-06,315437912.2042532,292.7530833905247
gear,9921.180890408086,48.79318849796407,aluminium,15888334.59368936,0.00022697620848127656,129669504.79251498,8.161302496991599
cam,1420.6262305140121,706.3262379800781,steel,275525.460525393,1.3776273026269652e-06,66060875.52602133,239.76323422180803
gear,190.18844443379638,625.2972991833908,steel,29077.283426311853,1.4538641713155926e-07,87162161.67099197,2997.6033315450463
gear,5397.230122814225,83.79911821704138,abs_plastic,899764.1090170647,0.0004498820545085323,12066960.594319541,13.411249096723731
cam,5381.735002731683,826.9839926841343,chromium,548088.4503713344,1.9644747325137435e-06,124338669.10528857,226.85876526142468
spring,4424.101041910451,227.32687426740512,aluminium,978754.9878367125,1.3982214111953036e-05,55280469.055247866,56.48039574994269
gear,1769.1762476871693,637.2122417114775,steel,271392.10992830934,1.3569605496415466e-06,84059312.05430272,309.7338094188064
pulley,868.956891401102,280.40188155328656,aluminium,122376.89407749979,1.7482413439642826e-06,33165882.6861306,271.014254252335
cylinder,8173.96731491807,501.98887529880903,steel,864498.447994839,4.3224922399741955e-06,119273730.39093514,137.9687038971378
bolt,9899.688091975144,79.89840373992095,aluminium,2336608.665607916,3.33801237943988e-05,116708998.44169961,49.94802944948224
coupling,7674.603953354514,768.7323731524062,chromium,2562292.390079523,9.183843692041301e-06,143755875.6158646,56.104399393467745
pulley,8890.228199450376,254.43303017315117,titanium,1414547.808784191,1.2859525534401736e-05,581958712.2835611,411.4097160022868
piston,2638.541858796664,269.5442434888109,aluminium,531795.464361838,7.597078062311971e-06,37689898.5463288,70.87292215167199
shaft,1047.1202332393054,242.09151625126896,titanium,110832.00742769102,1.0075637038881001e-06,597385604.6859139,5390.009786438814
cam,4738.526647635323,593.7239552953432,titanium,532479.2122676976,4.840720111524523e-06,157845055.88082096,296.43421234905645
valve_body,6727.85938922072,36.808647082681816,chromium,818522.0535767521,2.933770801350366e-06,387730450.9724394,473.6957902088856
coupling,4673.795122905661,20.991065752300464,abs_plastic,1152880.869574319,0.0005764404347871595,33002978.082566515,28.626529378314935
piston,9079.04550137794,91.5190139005798,abs_plastic,939435.6815664142,0.0004697178407832071,9493662.033140069,10.105707308573106
spring,181.18702333369157,199.6090386530215,aluminium,233622.98731464325,3.3374712473520466e-06,66829567.2279077,286.0573267899434
cam,1214.8107754891867,548.9973826683057,titanium,599363.8703458788,5.448762457689807e-06,213753271.66461787,356.6335614144808
coupling,9857.77283886827,708.2692971177638,steel,1030072.1484393197,5.150360742196599e-06,65554870.54224901,63.64104751455744
coupling,1145.1988579726872,129.24118650788105,titanium,226552.25227517704,2.059565929774337e-06,738448516.8651487,3259.5064028240486
coupling,1586.5210774203647,402.64428871123914,titanium,480266.4824584692,4.36605893144063e-06,396694639.11095107,825.9885992465756
bolt,6652.98552856347,384.2595472359118,steel,817407.4937670158,4.087037468835079e-06,149932409.57398129,183.42431494360176
cylinder,156.06370520538746,70.7477750642061,chromium,17019.170970612624,6.100061279789471e-08,376417408.3119313,22117.258764360467
cylinder,2335.6614388639346,446.7077475429285,steel,244449.53087626016,1.2222476543813008e-06,133669857.4106957,546.8198565631901
housing,3996.4204194430035,493.5837201637321,chromium,504398.81375098496,1.807881052870914e-06,235472093.27875596,466.83712740649986
flange,7770.794889880752,114.45226870895614,aluminium,1220334.605248545,1.7433351503550642e-05,102311554.70460162,83.83893586608885
housing,6126.018729240248,139.06932440047348,steel,736054.8361731239,3.6802741808656195e-06,213784030.10404336,290.4457923482215
valve_body,2887.3832410091377,675.8934018349582,steel,4841143.866458797,2.4205719332293986e-05,73986093.27214628,15.282771037801378
lever,3763.0350516928106,185.1842170647395,titanium,412325.5930904866,3.7484144826407874e-06,668519728.6690756,1621.3393974852445
housing,732.8393255001939,220.11248584178716,aluminium,137744.98430175244,1.967785490025035e-06,58286464.232588686,423.14763421732187
housing,5784.203796134871,160.2114769274761,aluminium,1169316.6731689372,1.670452390241339e-05,83245217.94688496,71.19133751961655
flange,256.166458737315,662.7083455923356,steel,29109.396534730644,1.4554698267365323e-07,77419701.66866261,2659.612045763043
flange,6859.164012307707,753.7593221185045,steel,1028632.246132941,5.143161230664705e-06,53708509.86497278,52.213519522536394
bracket,8292.06150159436,300.891818081423,steel,1372579.0297535649,6.862895148767824e-06,171642755.70796275,125.0512735421725
gear,5401.706238686435,38.43375774514698,abs_plastic,723798.7729760288,0.00036189938648801444,27188747.418284338,37.563958980605776
bolt,3108.150450595402,441.61281584936984,steel,1570654.1897330196,7.853270948665098e-06,134996662.5392266,85.94932189508461
bolt,5807.983237883808,417.5740993262978,titanium,4495483.390153412,4.0868030819576474e-05,378032375.84212774,84.09159661676051
bearing,5696.496645458459,284.6938372379727,chromium,1429574.0148076485,5.123921200027414e-06,305102054.2540091,213.4216564471208
bracket,1867.673306920672,20.3680973605754,aluminium,218538.37601205285,3.1219768001721836e-06,141513292.76642692,647.5443597083479
gear,6936.331725344099,446.27400772838934,steel,985330.4362270915,4.926652181135457e-06,133782810.4873986,135.77456411441383
spring,6690.169988669983,226.77129350341096,steel,1163802.415451596,5.81901207725798e-06,190944975.6501534,164.06992554321178
piston,5608.54939801028,61.40883819302601,abs_plastic,652014.7278253656,0.0003260073639126828,19530387.268991333,29.95390508145441
flange,723.8661108661712,138.82186083077715,aluminium,2843763.00797286,4.062518582818371e-05,92157557.98717618,32.40690512141851
bearing,3383.7334915665174,197.86767570542432,chromium,1342710.4213969302,4.8125821555445525e-06,334044108.0981919,248.78343295396397
shaft,6182.659092239942,914.9807070985497,chromium,2579883.5325643537,9.246894381951088e-06,95006430.9671501,36.8258604576291
valve_body,5809.0658458160915,251.35538696889535,aluminium,11149969.624999821,0.0001592852803571403,45268588.76296026,4.059974177997906
flange,4664.384775466471,241.50020017387146,aluminium,985635.0927505154,1.4080501325007363e-05,49374916.59422023,50.09451972375951
bracket,7932.922110521904,64.78067943434326,abs_plastic,2175093.2200727537,0.0010875466100363769,18406440.188552245,8.462368425725025
gear,8724.267686605335,291.6180703656459,aluminium,940790.3513812737,1.3439862162589625e-05,28492470.68098088,30.28567484684348
cylinder,3029.775979948258,161.98919761903736,titanium,1343645.6147020068,1.2214960133654607e-05,697513502.9762033,519.1201425019332
bolt,7591.248555432734,464.8541266574905,chromium,3449945.746152384,1.236539693961428e-05,245048624.44750318,71.02970379195041
lever,8605.806379542342,74.22083954901369,abs_plastic,1563027.8347667193,0.0007815139173833597,15259720.15032877,9.762922841745983
gear,4365.092168792545,64.79945147205618,steel,948188.8685394422,4.740944342697211e-06,233125142.8458187,245.86361491979622
housing,3941.066152943691,127.40275071211222,aluminium,15419233.246934796,0.0002202747606704971,96915520.5366199,6.285365749680571
bearing,2194.1333960477955,248.19258387337894,titanium,2985463.289546594,2.7140575359514492e-05,589759270.1582763,197.54363492704135
valve_body,7949.732555463394,84.35171575321615,abs_plastic,3697309.6724855453,0.0018486548362427727,11882761.415594615,3.2138940116439683
shaft,1428.9603490280613,40.76833647977827,aluminium,144012.12929309506,2.057316132758501e-06,133013193.13342573,923.6249320549648
bearing,5466.755441063356,617.0888303161337,steel,649507.9959963541,3.2475399799817706e-06,89299783.7718402,137.48835167895524
cylinder,1949.3981920859349,661.8071960754744,chromium,510311.319257113,1.8290728288785412e-06,179397601.3081752,351.54540873076013
coupling,9569.834196419144,136.83895935456042,titanium,1105933.332302698,1.005393938456998e-05,728951300.8067995,659.1277064495629
flange,9896.691601554287,111.45942980242543,titanium,1898913.9203980912,1.726285382180083e-05,760675712.7469682,400.5846208065603
coupling,4383.160557979955,291.48875490883506,titanium,444317.79502519994,4.039252682047273e-06,535639056.3639562,1205.5314064870547
coupling,8916.878225206901,354.87549338762364,chromium,1897718.1905594137,6.801857313833024e-06,281708168.87079215,148.4457335510651
cylinder,2798.4740455454466,93.24007009963323,abs_plastic,337078.347914913,0.0001685391739574565,8919976.63345559,26.46262119365559
coupling,6199.375765278611,35.12136538676434,abs_plastic,3100173.4593838844,0.0015500867296919423,28292878.204411887,9.126224250056865
valve_body,631.6021605998054,45.0724449179645,abs_plastic,399906.18326577975,0.00019995309163288986,24975851.694011834,62.454277375883315
spring,6651.475031801218,77.69086828792348,abs_plastic,2532169.4706117897,0.001266084735305895,14103043.904025508,5.569549774493614
bearing,878.9682037247885,54.092123876057904,abs_plastic,92876.29320989689,4.643814660494844e-05,21969292.041314032,236.54359236392293
pulley,1098.7991408480034,189.55967669030048,aluminium,160860.8887566503,2.298012696523576e-06,71016801.37904148,441.4796034508762
flange,7362.227694061516,429.34813314503356,chromium,1388823.9468072224,4.977863608628037e-06,256883955.6183222,184.96509669845094
housing,9917.970864995625,44.19742615878768,abs_plastic,1552983.6081063126,0.0007764918040531563,25267524.613737438,16.270309925903415
spring,7872.412818857404,249.19282538512923,steel,1038072.8190198813,5.190364095099406e-06,185106035.05595595,178.31700403323129
pulley,4170.493561878856,73.81700211894162,abs_plastic,530298.3201342123,0.0002651491600671061,15394332.627019463,29.02957079540312
cam,9008.807253654406,299.45584891986596,chromium,999190.5159012121,3.5813280139828392e-06,300181383.69337803,300.4245726077892
pulley,5521.543448663758,405.81603352415976,steel,1737411.238130874,8.68705619065437e-06,144318741.26975006,83.06538953035076
housing,3514.402824314515,22.792468725848742,abs_plastic,643398.2749841602,0.0003216991374920801,32402510.424717087,50.361512743432215
bolt,1100.6572744802522,244.53770983167516,aluminium,120168.79937167827,1.716697133881118e-06,48109287.57013535,400.3475762567524
bracket,9078.274277174894,90.45166550801312,chromium,1422470.743076336,5.098461444718051e-06,369849444.8306623,260.00495731167
cam,9484.379081451521,435.7655799056635,titanium,1074531.9827832377,9.768472570756707e-06,355293025.1179206,330.64909263812285
piston,988.1087192523476,70.04451517779913,abs_plastic,197517.83337445313,9.875891668722657e-05,16651828.274066959,84.30544214455068
coupling,6530.308674618754,478.3928767321605,chromium,1125930.5415690169,4.03559333895705e-06,240535707.75594652,213.63281203896736
bearing,1352.9077956429585,397.90818543837,chromium,252866.05251104562,9.063299373155758e-07,267363938.18721,1057.3342508106384
gear,9364.429662940747,626.3200871238806,steel,5835530.534219987,2.9177652671099934e-05,86895810.64482275,14.890815862458302
bolt,7090.610557069384,789.3630633235673,steel,1345969.5725690064,6.729847862845032e-06,44436702.25948767,33.01464101797848
gear,5806.754600563597,876.6049782768883,chromium,802247.5443356255,2.8754392270094102e-06,107798340.57437055,134.3704213686847
pulley,5694.714442732198,222.43174684403294,aluminium,1338492.5786730072,1.912132255247153e-05,57320105.481652945,42.824373026020496
bearing,4842.334942930822,487.4474341317102,steel,5498870.354830052,2.749435177415026e-05,123060564.02820045,22.379244478842374
bolt,385.69334202763287,37.97473607938801,aluminium,71089.80719134162,1.0155686741620232e-06,134177193.300255,1887.4322297584893
bracket,2231.772222534442,77.75276591938433,abs_plastic,274659.67451218946,0.00013732983725609472,14082411.360205222,51.27222037678575
coupling,7489.550405156639,52.32239602627679,abs_plastic,1098872.0187128626,0.0005494360093564314,22559201.324574403,20.529416474721582
flange,615.1745931761478,39.27677298250244,abs_plastic,89515.07271816238,4.475753635908119e-05,26907742.33916585,300.59454259602404
shaft,2522.5482669816197,259.4863430915234,aluminium,429645.3150406432,6.137790214866332e-06,41880690.378531925,97.47735844523321
bracket,572.0631280726564,67.67584275409817,steel,60699.16751446882,3.034958375723441e-07,232376082.61612028,3828.324046795682
shaft,8464.90641598587,556.0457221012566,titanium,1659125.7070561354,1.5082960973237595e-05,204942847.3734292,123.52460485774095
housing,4073.3452419613295,724.4867914261346,chromium,464319.2443858197,1.6642266823864506e-06,158504402.85795516,341.36944521353524
lever,4513.911378567305,221.01523296795193,titanium,538932.773261878,4.899388847835255e-06,623730958.79006,1157.3446443328041
gear,3280.426216797734,28.241535555376487,abs_plastic,4045440.446412138,0.002022720223206069,30586154.814874504,7.560648888553302
housing,611.4555407069979,282.80296247194997,steel,80915.92862128322,4.045796431064161e-07,176353395.18959635,2179.4645157567943
pulley,1753.6976198381822,37.822797136796815,abs_plastic,1282180.8911060884,0.0006410904455530442,27392400.95440106,21.363912958311744
housing,2599.2304441376095,49.90027363383626,abs_plastic,306655.5914849106,0.00015332779574245528,23366575.455387916,76.19810661935281
cylinder,6859.293554861847,267.7777558234641,titanium,1151634.9859124303,1.0469408962840276e-05,565277805.22067,490.84806569401445
bracket,5197.978779993004,247.91551288052642,aluminium,717027.8413377266,1.0243254876253237e-05,46701869.633113995,65.13257497224156
valve_body,8375.896198024526,94.87244682558529,abs_plastic,5752854.845076577,0.002876427422538288,8375851.058138237,1.455946879192768
valve_body,7545.387747658646,46.508798290380746,titanium,3593081.8397766347,3.266438036160577e-05,841864002.137024,234.3013712677802
bolt,1891.6333333822226,482.41023487590235,titanium,409080.91493751324,3.7189174085228477e-06,296987206.4051221,725.9864627282518
cam,4422.484165797091,45.87790812689002,aluminium,482387.40680686774,6.891248668669539e-06,130884204.94712918,271.32591585155325
cylinder,658.1440937764692,324.5370447106034,titanium,711170.4774506955,6.465186158642686e-06,494328694.1117457,695.0916971184548
bracket,6168.838214414521,154.5103241869934,steel,20203224.21663553,0.00010101612108317765,209762936.40963715,10.382646559795953
valve_body,5122.918173441814,592.8113133678836,steel,3951891.757545674,1.975945878772837e-05,95622053.81044698,24.196526543994498
gear,3339.8734571783693,233.71524641992994,chromium,840382.1120365369,3.0121222653639316e-06,322094917.8600233,383.2719821694869
coupling,9641.374303851562,280.63622751129446,aluminium,1678437.1274781853,2.397767324968836e-05,33068238.536960643,19.70180353829812
housing,9239.442681717666,79.84714925625012,abs_plastic,1379510.6143552954,0.0006897553071776477,13384283.581249958,9.70219688197543
pulley,7652.050910495088,49.365996059602764,abs_plastic,1391821.5474395435,0.0006959107737197717,23544667.980132412,16.916441639695996
cam,3781.7703954576427,47.71922972516013,chromium,2595635.851080833,9.303354304949222e-06,384093590.0916133,147.97668553224645
bearing,638.6602647267617,400.8610348412502,titanium,76154.48853979826,6.923135321799842e-07,398923706.4484373,5238.347917469896
bearing,6706.8817951689,163.93198110989715,aluminium,1814074.156900816,2.5915345098583084e-05,81695007.87087618,45.03399574934953
bearing,3056.595534508742,334.8832362570192,titanium,696228.2274722795,6.3293475224752676e-06,481395954.678726,691.4341241613806
bearing,6313.5405135277,562.445182348713,titanium,2062751.9464385551,1.8752290422168684e-05,196943522.0641087,95.47610530880438
shaft,7205.263280922435,374.5571998921243,titanium,3858290.134075489,3.507536485523172e-05,431803500.13484466,111.9157671221405
pulley,2016.9709112641165,135.0751111164643,titanium,274308.228372168,2.4937111670197095e-06,731156111.1044196,2665.4545342782158
cam,1536.1474069401932,29.654984412957823,abs_plastic,243245.7877083517,0.00012162289385417585,30115005.195680723,123.80483740087698
coupling,281.3614917750829,401.7620729135734,chromium,40516.52616412893,1.4522052388576678e-07,266079309.0288089,6567.1797219471555
housing,4603.575368535732,228.35406156059935,titanium,1535563.1970346835,1.3959665427588033e-05,614557423.0492508,400.21630124765875
gear,6046.605950285496,59.29910207608029,abs_plastic,2985658.5794299473,0.0014928292897149736,20233632.64130657,6.776941201753144
pulley,2827.529397326753,317.73365889296247,steel,741973.4963395321,3.7098674816976603e-06,167256859.663291,225.42160938152045
piston,4363.982783814211,389.2097871235423,steel,584373.706089153,2.921868530445765e-06,148643284.6032442,254.36340316887382
piston,2447.0651468065244,207.72441300076414,titanium,502996.6813174407,4.572697102885825e-06,640344483.7490448,1273.0590628786356
pulley,2944.8012512457676,67.398912370554,abs_plastic,966112.9739922121,0.00048305648699610603,17533695.876482,18.14870139257993
gear,125.02274333589858,28.092084633474286,abs_plastic,15739.43168731784,7.86971584365892e-06,30635971.788841907,1946.4471397354876
housing,4326.96537288407,522.430274380944,chromium,2784769.004089309,9.981250910714369e-06,225856575.206352,81.10424055808281
coupling,2985.2469246910646,686.546271353526,steel,298817.7229736472,1.4940886148682359e-06,71211908.50168593,238.3121984634296
cam,1573.6823591044088,242.08782959833164,aluminium,260348.98107590276,3.719271158227182e-06,49130071.00069516,188.70852037777578
piston,1818.0155044249468,385.8388903204297,chromium,429438.031230558,1.5392044130127528e-06,271387036.5598567,631.9585523950802
bracket,6600.557299783978,920.4750102337315,chromium,1623396.224592182,5.818624460903878e-06,93174996.58875619,57.39510489015886
bolt,2780.155306140235,88.32006587970952,abs_plastic,482730.1101465492,0.00024136505507327459,10559978.040096829,21.875532141326314
valve_body,1581.4035429383744,460.7327621573063,chromium,553505.1929902815,1.983889580610328e-06,246422412.61423123,445.2034339243461
gear,4837.059512962663,63.008456538113045,abs_plastic,973256.7854046836,0.0004866283927023418,18997181.153962318,19.5191869595476
cylinder,1353.9188125907906,359.5222811961992,chromium,391661.3630987495,1.403804168812722e-06,280159239.6012669,715.3098722444839
pulley,1260.9905185837151,399.1359460811385,titanium,147912.16651950838,1.344656059268258e-06,401080067.39857686,2711.6097129554096
lever,5248.89038229776,52.05594249946024,abs_plastic,997493.7968610183,0.0004987468984305091,22648019.16684659,22.704922314421328
bearing,7326.1220065443995,62.50144039686687,abs_plastic,882325.0516084038,0.00044116252580420187,19166186.534377713,21.72236467664539
cylinder,8831.677148584684,235.28098999968557,titanium,10439168.445809213,9.49015313255383e-05,605898762.5003929,58.040902936443175
bracket,4406.618081631004,381.48935561041617,titanium,658055.5439412061,5.982323126738237e-06,423138305.4869798,643.0130547229081
housing,2132.049544389074,231.4400540325196,aluminium,264616.02275096707,3.7802288964423867e-06,53566644.15311683,202.43159728664264
valve_body,9631.131801962763,90.44840039515957,chromium,3494062.4289260395,1.2523521250630966e-05,369850533.2016135,105.85115198279198
valve_body,9541.198864536385,239.41436788416033,aluminium,1438389.6449199934,2.0548423498857047e-05,50244013.381599866,34.930739079670275
piston,1756.9385541938482,293.96786821159947,aluminium,460787.64512939064,6.58268064470558e-06,27513388.245166887,59.70947471354411
shaft,4988.609067585886,876.5180513808216,chromium,561515.9251997782,2.012601882436481e-06,107827316.20639278,192.02895477635758
piston,8874.327873038857,41.71873739998868,abs_plastic,18266458.580657437,0.009133229290328719,26093754.200003773,1.428506466362054
flange,8652.280884283262,485.060242277033,steel,1495151.0411956254,7.475755205978127e-06,123682228.57368933,82.72223017333722
valve_body,7884.46457183177,269.22953256395715,aluminium,1414964.4578736934,2.021377796962419e-05,37821028.09835118,26.729313155459675
bracket,9961.85362624005,110.90479579893342,steel,1170539.1302945167,5.852695651472584e-06,221118542.7606944,188.9031618319836
bolt,3936.906749168338,375.58193973197467,titanium,6019191.919201317,5.471992653819379e-05,430522575.3350317,71.52497895301492
housing,8721.816643264001,37.0769212911175,abs_plastic,2018350.3717888093,0.0010091751858944046,27641026.23629417,13.694860229741318
shaft,3647.8395600907434,451.7259151609107,chromium,695809.677321617,2.493941495776405e-06,249424694.9463631,358.4668380964096
cylinder,8026.858729075638,463.060161649028,chromium,979714.233411011,3.5115205498602548e-06,245646612.7836573,250.73292232205768
housing,3450.957052642979,664.7918115570259,chromium,478937.0404963102,1.7166202168326532e-06,178402729.4809914,372.49724785562046
cylinder,660.4882340337617,33.590630012865994,abs_plastic,225850.60880885212,0.00011292530440442606,28803123.329044666,127.5317497745693
bracket,6766.865922444019,34.31195610543341,steel,892579.2297986462,4.462896148993231e-06,241064594.76421005,270.0764108286398
housing,3169.2162775394136,537.3516313850458,chromium,1416306.0484081942,5.0763657649039215e-06,220882789.53831804,155.9569626823039
lever,6073.115156586358,38.16663542885267,titanium,4757602.667621459,4.325093334201326e-05,852291705.7139342,179.14310320917014
bracket,4493.008946370527,138.15320590556036,chromium,3489965.553967828,1.25088371109958e-05,353948931.3648132,101.41903290776035
gear,5740.222124681508,169.4477546177462,aluminium,1253569.5316200978,1.7908136166001396e-05,79396768.9092724,63.336549674002526
spring,2074.680599647215,24.86154147169927,abs_plastic,847581.2897069188,0.0004237906448534594,31712819.50943358,37.415667257590606
cam,9712.951318032456,532.364162488433,titanium,1026632.8927076627,9.333026297342388e-06,234544796.8894588,228.4602398339932
valve_body,8168.576992139201,45.85518278654347,abs_plastic,831456.4821848664,0.0004157282410924332,24714939.071152173,29.72487388180232
pulley,6363.327821702443,60.919184471355365,steel,2118754.455695531,1.0593772278477655e-05,234135629.0439179,110.50625919134994
housing,1800.138512728505,38.2755978860917,aluminium,400706.2666014678,5.724375237163826e-06,134051834.21412845,334.5389014029396
cam,859.0565814860706,297.31758487971865,steel,95368.38743278568,4.768419371639284e-07,172573545.60423994,1809.5466459036795
valve_body,344.0949514982396,910.5189109768478,chromium,65764.43368776799,2.3571481608518993e-07,96493696.34105071,1467.2626362020706
cam,9213.486296659255,562.2488408188211,titanium,5626216.712615166,5.114742466013787e-05,197188948.97647354,35.0482320622905
piston,9899.42968136013,492.6065604563759,chromium,1717593.4438014312,6.156248902514091e-06,235797813.18120804,137.2838339783907
shaft,9481.751365502781,233.83290583250394,titanium,47433657.19306447,0.0004312150653914952,607708867.70937,12.811764971776757
piston,9659.694656092166,113.34346649740269,titanium,5099204.439740007,4.6356403997636426e-05,758320666.8782467,148.713524989971
housing,8481.776236893515,53.1786109096112,abs_plastic,18522747.763291877,0.009261373881645938,22273796.36346293,1.202510375248149
valve_body,7659.157217187914,768.9608416054491,steel,2702833.9860347235,1.3514169930173617e-05,49749780.831914306,18.40652481394215
bearing,5863.001571116377,89.34988662393431,abs_plastic,614725.3831562813,0.00030736269157814066,10216704.458688563,16.61994890504005
cam,5534.492917334882,23.440633892437607,chromium,11153879.274316015,3.997806191511116e-05,392186455.3691875,35.16143986534563
piston,1214.289622918606,210.32735619978382,aluminium,453634.17747932277,6.480488249704611e-06,62363601.583423406,137.47553574987418
pulley,3300.1286388887697,223.10655061659713,steel,436949.76914287254,2.1847488457143627e-06,191899335.77692783,439.17939618862954
spring,7290.934475369419,466.9485315019325,chromium,1321363.457304347,4.7360697394421045e-06,244350489.49935582,184.92299612844147
cylinder,9760.93558550153,379.72120659673215,chromium,4527183.2855020575,1.6226463388896265e-05,273426264.467756,60.39655282863888
bracket,1853.0021269678036,457.2073042181701,steel,188789.99418612456,9.439499709306228e-07,130935597.85985154,693.5515752533186
cam,9283.619161982459,52.58679364026086,abs_plastic,929424.826028273,0.0004647124130141365,22471068.786579713,24.17739246605421
